,word1,word2,result,bert_cos
2508,boxer,pyramid,11.0,0.8372260928153992
2509,arms,television,10.0,0.7092975378036499
2510,feel,hanging,10.0,0.771531879901886
2511,asphalt,moon,10.0,0.7807299494743347
2512,dusk,skirt,10.0,0.8384559154510498
2513,car,skull,10.0,0.8197453022003174
2514,left,sitting,10.0,0.78763747215271
2515,outfit,rock,10.0,0.8621866106987
2516,mom,stop,10.0,0.8518999814987183
2517,dripping,round,10.0,0.787291407585144
2518,friends,stop,10.0,0.8249266147613525
2519,asphalt,water,10.0,0.844535768032074
2520,sitting,tears,10.0,0.8200957775115967
2521,cafe,spiral,10.0,0.8653334379196167
2522,ad,bacon,10.0,0.6377580761909485
2523,green,phone,10.0,0.7228423357009888
2524,duck,outfit,10.0,0.8705180883407593
2525,coast,zebra,10.0,0.7336204051971436
2526,breakfast,makeup,10.0,0.7990391850471497
2527,purple,stripes,10.0,0.8760877847671509
2528,clothes,skyline,10.0,0.8431739211082458
2529,step,wind,10.0,0.7623605728149414
2530,portrait,rocket,10.0,0.7736794352531433
2531,break,glittering,10.0,0.8904158473014832
2532,construction,sailing,10.0,0.8613088130950928
2533,boys,gate,10.0,0.6786899566650391
2534,lens,storm,10.0,0.8808081150054932
2535,orange,school,10.0,0.8292750716209412
2536,shirt,show,10.0,0.7729619145393372
2537,gasoline,pepper,10.0,0.8030981421470642
2538,drug,sing,10.0,0.801909863948822
2539,stickers,track,10.0,0.6101981997489929
2540,furniture,nature,10.0,0.7835332155227661
2541,played,rail,10.0,0.6452641487121582
2542,rusty,stand,10.0,0.7342826128005981
2543,military,wasp,10.0,0.7702615261077881
2544,port,squirrel,10.0,0.8775135278701782
2545,grapes,rainbow,10.0,0.9104862809181213
2546,flood,neon,10.0,0.7922551035881042
2547,morning,tears,10.0,0.8028154969215393
2548,memorial,rope,10.0,0.8159286379814148
2549,bright,rusty,10.0,0.9001059532165527
2550,home,wet,10.0,0.729815661907196
2551,feathers,sunflower,10.0,0.5718029737472534
2552,house,stop,10.0,0.7979706525802612
2553,plant,skate,10.0,0.7497217655181885
2554,cocktail,dandelion,10.0,0.45320719480514526
2555,airport,feet,10.0,0.6814523339271545
2556,display,pond,10.0,0.7340369820594788
2557,alley,bloom,10.0,0.8262749910354614
2558,escalator,redhead,10.0,0.48725536465644836
2559,caterpillars,painted,10.0,0.3721025884151459
2560,bacon,wild,10.0,0.710521936416626
2561,stand,tears,10.0,0.7347573041915894
2562,collar,tiger,10.0,0.9103065133094788
2563,car,hawk,10.0,0.8013647198677063
2564,burn,reading,10.0,0.8961811065673828
2565,cigarette,living,10.0,0.8340047597885132
2566,footprint,scooter,10.0,0.4430893361568451
2567,barn,mug,10.0,0.8901368379592896
2568,bacon,guy,10.0,0.744447648525238
2569,keyboard,soldiers,10.0,0.8336724638938904
2570,cute,sitting,10.0,0.8542318940162659
2571,track,yellow,10.0,0.7995907664299011
2572,bag,dude,10.0,0.7954187393188477
2573,lady,stop,10.0,0.8185485005378723
2574,arrow,mural,10.0,0.8733896017074585
2575,jacket,stream,10.0,0.861368715763092
2576,lab,rusty,10.0,0.8134439587593079
2577,jaguar,storm,10.0,0.7382168173789978
2578,dirty,smile,10.0,0.8277103304862976
2579,friends,rusty,10.0,0.8602980375289917
2580,morning,stop,10.0,0.7911052107810974
2581,cemetery,males,10.0,0.6350762248039246
2582,jump,stitches,10.0,0.8116227388381958
2583,friends,left,10.0,0.7513766884803772
2584,family,hawk,10.0,0.8693938255310059
2585,monster,rock,10.0,0.8893204927444458
2586,feel,time,10.0,0.8067088723182678
2587,face,hanging,10.0,0.8284464478492737
2588,pizza,railway,10.0,0.755550742149353
2589,cross,shopping,10.0,0.8304005861282349
2590,guy,hanging,10.0,0.8339715600013733
2591,craft,van,10.0,0.8811926245689392
2592,art,beer,9.0,0.8030110597610474
2593,beard,flamingo,9.0,0.7049303650856018
2594,monster,shell,9.0,0.8284731507301331
2595,bench,mask,9.0,0.8224948048591614
2596,club,river,9.0,0.7894572615623474
2597,boxer,children,9.0,0.736720860004425
2598,fungi,leather,9.0,0.7606641054153442
2599,licking,stop,9.0,0.8142280578613281
2600,creatures,reading,9.0,0.799838662147522
2601,ivy,urban,9.0,0.6697149872779846
2602,bed,candy,9.0,0.8444092273712158
2603,feel,spiral,9.0,0.7751967310905457
2604,hockey,signed,9.0,0.747866690158844
2605,daughter,pub,9.0,0.74562668800354
2606,idea,rusty,9.0,0.8206095099449158
2607,lighting,man,9.0,0.8510454297065735
2608,dude,posted,9.0,0.7383907437324524
2609,mill,puddle,9.0,0.799157440662384
2610,santa,table,9.0,0.7352582216262817
2611,action,whiskers,9.0,0.4018099308013916
2612,eat,web,9.0,0.7681890726089478
2613,hot,winter,9.0,0.7626950740814209
2614,dog,silver,9.0,0.8193362951278687
2615,lips,run,9.0,0.712762176990509
2616,porch,pug,9.0,0.7007138133049011
2617,birds,pregnancy,9.0,0.721318781375885
2618,camera,crow,9.0,0.7765310406684875
2619,eat,truck,9.0,0.8669806122779846
2620,licking,marble,9.0,0.7416751980781555
2621,rabbit,stop,9.0,0.8768496513366699
2622,paper,railway,9.0,0.7763746380805969
2623,poster,tank,9.0,0.8482823967933655
2624,clothes,transformers,9.0,0.7558396458625793
2625,smoking,sunny,9.0,0.8910474181175232
2626,cactus,leg,9.0,0.7889902591705322
2627,held,theatre,9.0,0.7343273162841797
2628,arms,outdoor,9.0,0.7243003249168396
2629,lighting,panda,9.0,0.879048228263855
2630,punk,toes,9.0,0.6858028769493103
2631,branch,protest,9.0,0.8392912745475769
2632,daughter,graphic,9.0,0.8486848473548889
2633,air,fruit,9.0,0.7702668905258179
2634,book,copper,9.0,0.7902703285217285
2635,night,stickers,9.0,0.6110706925392151
2636,explosion,table,9.0,0.7671912312507629
2637,snake,strawberry,9.0,0.84430992603302
2638,dragon,dropped,9.0,0.8974848389625549
2639,dog,sailing,9.0,0.8020774722099304
2640,burn,ripples,9.0,0.755329430103302
2641,clock,pink,9.0,0.8222336173057556
2642,kittens,lingerie,9.0,0.6415592432022095
2643,abandoned,frost,9.0,0.8135085105895996
2644,chicken,star,9.0,0.7991239428520203
2645,seed,stairs,9.0,0.7226599454879761
2646,left,night,9.0,0.6951788663864136
2647,small,valley,9.0,0.7913715839385986
2648,green,number,9.0,0.7213026285171509
2649,left,morning,9.0,0.7195560336112976
2650,locked,mannequin,9.0,0.571827232837677
2651,shade,whiskers,9.0,0.40254679322242737
2652,collar,garbage,9.0,0.8208880424499512
2653,ink,organ,9.0,0.6898524165153503
2654,poppy,store,9.0,0.8632410764694214
2655,smoking,vine,9.0,0.8555079698562622
2656,flame,words,9.0,0.8572233319282532
2657,daffodils,frost,9.0,0.49788951873779297
2658,dancers,rusty,9.0,0.6939800977706909
2659,canal,coffee,9.0,0.8211641311645508
2660,camera,mallard,9.0,0.7153745293617249
2661,noodles,pigeon,9.0,0.8819106817245483
2662,couple,square,9.0,0.7852842211723328
2663,rainbow,whale,9.0,0.9073352813720703
2664,flying,keyboard,9.0,0.8080553412437439
2665,soup,view,9.0,0.820583164691925
2666,goats,pebbles,9.0,0.6629824638366699
2667,abandoned,button,9.0,0.7922961711883545
2668,belly,dark,9.0,0.8691645860671997
2669,diamond,parade,9.0,0.9098215103149414
2670,horse,sweet,9.0,0.7690981030464172
2671,ancient,pod,9.0,0.8854844570159912
2672,banana,feet,9.0,0.8609328269958496
2673,shed,traffic,9.0,0.804706871509552
2674,bucket,morning,9.0,0.7939587831497192
2675,bucket,duck,8.0,0.8604362607002258
2676,dessert,eyes,8.0,0.8178573846817017
2677,cold,flag,8.0,0.6154616475105286
2678,skin,television,8.0,0.6800382137298584
2679,bedroom,feline,8.0,0.6041538119316101
2680,palm,traffic,8.0,0.7955445051193237
2681,necklace,snow,8.0,0.7978867292404175
2682,licking,origami,8.0,0.3904772698879242
2683,protest,tiles,8.0,0.8095980882644653
2684,beetles,chocolate,8.0,0.8808005452156067
2685,monkeys,pumpkin,8.0,0.7970629334449768
2686,cop,music,8.0,0.7778001427650452
2687,beard,sports,8.0,0.6178090572357178
2688,gasoline,summer,8.0,0.7765946388244629
2689,footprint,holiday,8.0,0.8415688872337341
2690,abandoned,crane,8.0,0.8823392391204834
2691,car,pigs,8.0,0.7981748580932617
2692,grave,santa,8.0,0.8716284036636353
2693,iron,splash,8.0,0.8438970446586609
2694,dirt,gymnastics,8.0,0.6535804867744446
2695,orange,wet,8.0,0.8296464681625366
2696,ceramic,ocean,8.0,0.6556060910224915
2697,vintage,zebra,8.0,0.8888702392578125
2698,hair,shore,8.0,0.7010975480079651
2699,lingerie,underground,8.0,0.5658889412879944
2700,marble,postcards,8.0,0.7001590728759766
2701,fish,leg,8.0,0.7375193238258362
2702,book,smoking,8.0,0.8393339514732361
2703,kiss,rusty,8.0,0.7476336359977722
2704,canal,number,8.0,0.8030032515525818
2705,kitchen,sleep,8.0,0.7741212248802185
2706,cherry,lamb,8.0,0.8336681127548218
2707,bag,cop,8.0,0.8604449033737183
2708,leaf,moon,8.0,0.8144333958625793
2709,dude,time,8.0,0.7802609205245972
2710,kitchen,outfit,8.0,0.7934507727622986
2711,garbage,jean,8.0,0.8002773523330688
2712,bedroom,downtown,8.0,0.8285509943962097
2713,grass,ski,8.0,0.6835643649101257
2714,day,held,8.0,0.788216233253479
2715,mug,vehicle,8.0,0.8551983833312988
2716,lighting,small,8.0,0.8441724181175232
2717,sea,sing,8.0,0.756373941898346
2718,computer,farm,8.0,0.8518871665000916
2719,feline,pumpkin,8.0,0.5518693327903748
2720,jean,map,8.0,0.7341323494911194
2721,dirty,eagle,8.0,0.8403820991516113
2722,book,ceramic,8.0,0.7753991484642029
2723,van,vine,8.0,0.8737467527389526
2724,desert,roof,8.0,0.864360511302948
2725,seagull,tag,8.0,0.5319303274154663
2726,jewelry,muscle,8.0,0.7462418079376221
2727,milk,outdoor,8.0,0.7003535628318787
2728,guy,rusty,8.0,0.873816728591919
2729,chocolate,jellyfish,8.0,0.6415485143661499
2730,boxer,stairs,8.0,0.7578086256980896
2731,jaguar,pier,7.0,0.7527254223823547
2732,nuts,waterfall,7.0,0.6767041683197021
2733,bread,chair,7.0,0.8492655754089355
2734,goats,vinyl,7.0,0.6952481269836426
2735,kittens,rain,7.0,0.7131171226501465
2736,hanging,smile,7.0,0.7821471095085144
2737,bikini,sculpture,7.0,0.7869454026222229
2738,bible,dirt,7.0,0.7566967010498047
2739,portrait,underground,7.0,0.8402482867240906
2740,clock,stripes,7.0,0.7683205008506775
2741,buds,floor,7.0,0.8149842023849487
2742,air,knitting,7.0,0.8051837682723999
2743,idea,stop,7.0,0.831622838973999
2744,haircut,stop,7.0,0.518172562122345
2745,storm,sweet,7.0,0.8117528557777405
2746,auto,santa,7.0,0.8813040852546692
2747,marble,sing,7.0,0.7327011227607727
2748,drive,ear,7.0,0.8783711194992065
2749,born,subway,7.0,0.7766650319099426
2750,pumpkin,road,7.0,0.7630079984664917
2751,makeup,race,7.0,0.7190581560134888
2752,washing,web,7.0,0.7799027562141418
2753,haircut,pyramid,7.0,0.5955960750579834
2754,blonde,rock,7.0,0.7659380435943604
2755,belly,field,7.0,0.6825131773948669
2756,mammals,yellow,7.0,0.7636342644691467
2757,painted,sing,7.0,0.7832484245300293
2758,cat,locomotives,7.0,0.7255147695541382
2759,dead,sidewalk,7.0,0.7885371446609497
2760,angel,pod,7.0,0.8477693796157837
2761,eat,underwater,7.0,0.7711931467056274
2762,makeup,square,7.0,0.7238805294036865
2763,cigarette,tiles,7.0,0.8236245512962341
2764,museum,scratch,7.0,0.7349404096603394
2765,butterfly,stadium,7.0,0.7190995216369629
2766,graveyard,porch,7.0,0.9163756966590881
2767,flame,peacock,7.0,0.8139408230781555
2768,chopper,poppy,7.0,0.8994079232215881
2769,rusty,tears,7.0,0.8195341229438782
2770,bloom,friends,7.0,0.8748181462287903
2771,gun,jaguar,7.0,0.7164532542228699
2772,guy,stop,7.0,0.86032634973526
2773,cloud,kittens,7.0,0.7333669662475586
2774,pillow,stone,7.0,0.8185214400291443
2775,stockings,tomato,7.0,0.8354536294937134
2776,frost,protest,7.0,0.8221829533576965
2777,signed,stockings,7.0,0.8050363659858704
2778,angel,asphalt,7.0,0.7622015476226807
2779,ski,skirt,7.0,0.8918258547782898
2780,cat,purple,7.0,0.9220885634422302
2781,diner,muscle,7.0,0.8207812905311584
2782,marble,sunglasses,7.0,0.7835411429405212
2783,berry,flying,7.0,0.8372983932495117
2784,chocolate,rock,7.0,0.8960831761360168
2785,airplane,guitar,7.0,0.6417422890663147
2786,bread,ocean,7.0,0.6733434200286865
2787,bay,chipmunk,7.0,0.36335626244544983
2788,tall,wool,7.0,0.852821409702301
2789,restaurant,violet,7.0,0.7573546171188354
2790,dropped,fun,7.0,0.7960440516471863
2791,purple,twigs,7.0,0.7682142853736877
2792,cemetery,cone,7.0,0.7146487832069397
2793,face,stop,7.0,0.8613482713699341
2794,dude,stop,7.0,0.8321239352226257
2795,bicycle,handwriting,7.0,0.889621913433075
2796,chapel,dusk,7.0,0.6115185022354126
2797,cute,twigs,7.0,0.7475821375846863
2798,dragon,oak,7.0,0.8718844652175903
2799,drug,reflection,7.0,0.8779327869415283
2800,apple,relaxed,7.0,0.8385170102119446
2801,bakery,panorama,7.0,0.7577694654464722
2802,mallard,poster,7.0,0.7778704762458801
2803,snake,taxi,7.0,0.8589946031570435
2804,dessert,head,7.0,0.7748906016349792
2805,born,hockey,7.0,0.7372217774391174
2806,puddle,red,7.0,0.8215821385383606
2807,brick,dress,7.0,0.8571365475654602
2808,building,zombie,7.0,0.7592011094093323
2809,neon,tank,7.0,0.8413164615631104
2810,bible,cottage,7.0,0.8809060454368591
2811,bath,panorama,7.0,0.7178048491477966
2812,automobile,fabric,7.0,0.8842917680740356
2813,gun,picture,7.0,0.8440185189247131
2814,cow,table,6.0,0.7235150337219238
2815,born,construction,6.0,0.6943057179450989
2816,dye,kiss,6.0,0.7631765604019165
2817,baseball,born,6.0,0.658725380897522
2818,crab,grave,6.0,0.8585529327392578
2819,craft,soup,6.0,0.9207311868667603
2820,locked,misty,6.0,0.7553471922874451
2821,horse,interior,6.0,0.7262909412384033
2822,grass,stop,6.0,0.7002424001693726
2823,jellyfish,punk,6.0,0.687480628490448
2824,parade,salad,6.0,0.8289225101470947
2825,reptiles,vacation,6.0,0.6082905530929565
2826,clown,flood,6.0,0.7579419612884521
2827,aerial,violet,6.0,0.7282110452651978
2828,crab,ink,6.0,0.8654661774635315
2829,canyon,pizza,6.0,0.8529341220855713
2830,butterfly,left,6.0,0.7408817410469055
2831,hamster,party,6.0,0.584754228591919
2832,museum,swim,6.0,0.7429605722427368
2833,lego,rodents,6.0,0.8064589500427246
2834,branch,lego,6.0,0.7945952415466309
2835,game,husky,6.0,0.8136312365531921
2836,camel,highway,6.0,0.8536407351493835
2837,baseball,cheetah,6.0,0.4853680729866028
2838,stripes,weather,6.0,0.7670767903327942
2839,journal,squirrel,6.0,0.7686792612075806
2840,cake,rusty,6.0,0.7976780533790588
2841,bacon,view,6.0,0.7320399284362793
2842,dandelion,stand,6.0,0.44649404287338257
2843,cheetah,flame,6.0,0.4659202992916107
2844,abstract,vehicle,6.0,0.739389181137085
2845,party,sunk,6.0,0.642155110836029
2846,floor,transformers,6.0,0.7124069333076477
2847,amphibians,berry,6.0,0.39048755168914795
2848,marble,monkeys,6.0,0.7807793021202087
2849,jump,salad,6.0,0.8259751200675964
2850,subway,valentine,6.0,0.8503096103668213
2851,baseball,cactus,6.0,0.6726452112197876
2852,ancient,poster,6.0,0.8534572720527649
2853,grass,skull,6.0,0.7223917245864868
2854,cattle,web,6.0,0.7166454792022705
2855,drive,lego,6.0,0.8010375499725342
2856,flying,sexy,6.0,0.8768368363380432
2857,ink,tropical,6.0,0.8759006857872009
2858,pyramid,swimsuit,6.0,0.5850120186805725
2859,chess,sleep,6.0,0.7455205917358398
2860,bag,wild,6.0,0.8010663390159607
2861,chapel,whiskers,6.0,0.44994285702705383
2862,chair,words,6.0,0.7943580150604248
2863,angel,construction,6.0,0.7127583622932434
2864,exhibition,soup,6.0,0.7535912990570068
2865,kittens,travel,6.0,0.6956323981285095
2866,swim,vehicle,6.0,0.8036565780639648
2867,costumes,ocean,6.0,0.6652932167053223
2868,pigeon,reading,6.0,0.9335830807685852
2869,origami,stadium,6.0,0.43037763237953186
2870,animals,candy,6.0,0.755817711353302
2871,happy,stop,5.0,0.802455484867096
2872,insects,mom,5.0,0.7703930735588074
2873,canyon,piano,5.0,0.728918194770813
2874,leather,swan,5.0,0.8281874060630798
2875,goose,outfit,5.0,0.8606472015380859
2876,sunglasses,weed,5.0,0.9101605415344238
2877,played,wine,5.0,0.7337439656257629
2878,monkeys,restaurant,5.0,0.8205402493476868
2879,goose,locomotives,5.0,0.6165887713432312
2880,garage,mammals,5.0,0.7761470675468445
2881,drug,wolf,5.0,0.8031749725341797
2882,graveyard,pug,5.0,0.7182408571243286
2883,chair,ipod,5.0,0.8583797216415405
2884,rice,tickets,5.0,0.8206623792648315
2885,mammals,rope,5.0,0.7620118260383606
2886,hill,rust,5.0,0.8408389687538147
2887,paws,protest,5.0,0.8322464227676392
2888,petals,pug,5.0,0.6894406080245972
2889,interior,mushrooms,5.0,0.7623675465583801
2890,chocolate,squirrel,5.0,0.9201700091362
2891,mammals,written,5.0,0.7779176235198975
2892,reading,seagull,5.0,0.5278234481811523
2893,parking,photographer,5.0,0.7520370483398438
2894,tea,whiskers,5.0,0.4244876801967621
2895,cactus,gasoline,5.0,0.8174877166748047
2896,kitchen,wedding,5.0,0.8638282418251038
2897,chocolate,wig,5.0,0.8730719089508057
2898,hanging,mom,5.0,0.8483147621154785
2899,dragonfly,piano,5.0,0.6576000452041626
2900,leather,sunshine,5.0,0.8401205539703369
2901,handwriting,pigs,5.0,0.8861319422721863
2902,brick,rabbit,5.0,0.8994468450546265
2903,burger,mountain,5.0,0.8171879649162292
2904,girls,morning,5.0,0.6804383397102356
2905,canal,silhouette,5.0,0.8317108154296875
2906,advertisement,pond,5.0,0.798405110836029
2907,paws,theatre,5.0,0.720704972743988
2908,raspberry,written,5.0,0.5869885087013245
2909,family,red,5.0,0.8350732922554016
2910,concrete,swan,5.0,0.8243155479431152
2911,bedroom,canyon,5.0,0.8662682175636292
2912,breakfast,staircase,5.0,0.8090474605560303
2913,flame,sidewalk,5.0,0.7867223024368286
2914,carrots,city,5.0,0.6871699094772339
2915,ipod,rope,5.0,0.7933605909347534
2916,licking,rusty,5.0,0.7900524735450745
2917,meat,pond,5.0,0.8002856373786926
2918,female,machine,5.0,0.6852371096611023
2919,living,makeup,5.0,0.7579348683357239
2920,piano,wolf,5.0,0.6665471196174622
2921,girls,wind,5.0,0.6757635474205017
2922,frog,subway,5.0,0.7839993238449097
2923,map,weed,5.0,0.8044484853744507
2924,bike,flame,5.0,0.8631978034973145
2925,dew,engine,5.0,0.8214442729949951
2926,cake,library,5.0,0.7330637574195862
2927,carnival,wool,5.0,0.8508164882659912
2928,bottle,library,5.0,0.7104111313819885
2929,eat,hair,5.0,0.7352248430252075
2930,dragon,furniture,5.0,0.7981613874435425
2931,skull,storm,5.0,0.9005911350250244
2932,rodents,smile,5.0,0.8175339102745056
2933,punk,skyscraper,5.0,0.8276686072349548
2934,gun,pizza,4.0,0.8542823791503906
2935,female,square,4.0,0.6797031760215759
2936,pub,snowman,4.0,0.6085480451583862
2937,meat,moon,4.0,0.8287400007247925
2938,potatoes,skating,4.0,0.8051172494888306
2939,dragonfly,wine,4.0,0.7176743149757385
2940,flight,whiskers,4.0,0.4383741021156311
2941,boxer,lighthouse,4.0,0.7218649387359619
2942,fungi,wedding,4.0,0.796215832233429
2943,licking,pier,4.0,0.7923774719238281
2944,mirror,raspberry,4.0,0.5987257361412048
2945,bike,hummingbird,4.0,0.5472482442855835
2946,key,misty,4.0,0.6108892560005188
2947,cafe,frog,4.0,0.8250051736831665
2948,soup,wool,4.0,0.8622726202011108
2949,carrots,memorial,4.0,0.6729979515075684
2950,lion,square,4.0,0.8283347487449646
2951,bucket,girls,4.0,0.6022571921348572
2952,feline,nuts,4.0,0.5399163365364075
2953,gun,quote,4.0,0.8052658438682556
2954,furniture,pizza,4.0,0.8784525990486145
2955,goose,stencil,4.0,0.41338416934013367
2956,chicken,knitting,4.0,0.8434404730796814
2957,abstract,frog,4.0,0.708694577217102
2958,ceiling,mug,4.0,0.8997589349746704
2959,fish,rocket,4.0,0.7889066338539124
2960,flamingo,office,4.0,0.712441623210907
2961,rabbit,sphere,4.0,0.9236395359039307
2962,ice,sheep,4.0,0.7713615298271179
2963,car,tongue,4.0,0.8053568005561829
2964,bracelet,mountain,4.0,0.8294693827629089
2965,cocktail,written,4.0,0.8328325152397156
2966,lego,weather,4.0,0.7631477117538452
2967,cigarette,skating,3.0,0.8128222227096558
2968,happy,rusty,3.0,0.7939033508300781
2969,tomato,whale,3.0,0.9037846326828003
2970,chess,cigarette,3.0,0.8040982484817505
2971,fish,theatre,3.0,0.7909629940986633
2972,donut,panda,3.0,0.6035690903663635
2973,hot,zombie,3.0,0.7999004125595093
2974,machine,pond,3.0,0.7639592289924622
2975,guitar,nude,3.0,0.6665704250335693
2976,giraffe,mist,3.0,0.5362228155136108
2977,bread,cliff,3.0,0.8445106744766235
2978,bible,misty,3.0,0.8272334337234497
2979,construction,violet,3.0,0.7196059226989746
2980,cheetah,soup,3.0,0.4614936113357544
2981,puppy,skyline,3.0,0.9203428626060486
2982,children,ford,3.0,0.7161684036254883
2983,cheetah,phone,3.0,0.4938500225543976
2984,explosion,stencil,3.0,0.504904568195343
2985,carrots,design,2.0,0.6854235529899597
2986,jellyfish,rally,2.0,0.6145920753479004
2987,military,tomato,2.0,0.7783512473106384
2988,gun,stairs,2.0,0.7576872706413269
2989,cafe,lizard,2.0,0.8658860325813293
2990,posted,tulip,2.0,0.5687230229377747
2991,grave,hat,2.0,0.8352752327919006
2992,apple,cute,2.0,0.8662279844284058
2993,angel,gasoline,1.0,0.7556360363960266
2994,giraffe,harbor,1.0,0.4757174551486969
2995,feathers,truck,1.0,0.8621464371681213
2996,festival,whiskers,1.0,0.4577732980251312
2997,muscle,tulip,1.0,0.6015452742576599
2998,bikini,pizza,1.0,0.8461151123046875
2999,bakery,zebra,0.0,0.8540589809417725
